Well_ID,Depth_m,WOB_klbs,RPM,Flow_Rate_gpm,Torque_kftlbs,Mud_Weight_ppg,Formation,Bit_Hours,ROP_m_hr
VOLVE_15_9_F1,3172.81,23.72,70.5,429.3,5.41,10.54,Claystone,9.48,24.5
VOLVE_15_9_F1,3173.66,23.54,80.6,449.4,4.78,10.67,Claystone,9.52,23.75
VOLVE_15_9_F1,3173.93,17.45,63.5,535.6,4.51,10.29,Claystone,9.55,22.63
VOLVE_15_9_F1,3174.45,20.73,105.4,466.4,4.94,10.29,Claystone,9.59,25.07
VOLVE_15_9_F1,3175.25,25.71,99.4,491.1,7.56,10.7,Claystone,9.63,29.05
VOLVE_15_9_F1,3175.74,22.9,81.6,477.9,6.49,10.79,Claystone,9.66,25.93
VOLVE_15_9_F1,3176.09,19.16,64.7,467.3,4.59,10.37,Claystone,9.71,23.39
VOLVE_15_9_F1,3176.45,28.6,105.1,460.7,5.04,10.57,Claystone,9.74,29.72
VOLVE_15_9_F1,3176.98,22.64,76.6,492.2,7.03,10.5,Claystone,9.75,25.11
VOLVE_15_9_F1,3177.56,23.67,65.5,485.1,5.28,10.52,Claystone,9.8,23.75
VOLVE_15_9_F1,3178.45,23.71,55.6,466.9,4.81,10.61,Claystone,9.82,22.47
VOLVE_15_9_F1,3179.17,21.8,72.4,428.6,6.91,10.37,Claystone,9.87,22.59
VOLVE_15_9_F1,3179.92,20.9,60.2,471.8,4.17,10.39,Claystone,9.88,20.96
VOLVE_15_9_F1,3180.9,28.03,72.7,453.7,5.23,10.52,Claystone,9.9,26.34
VOLVE_15_9_F1,3181.43,25.23,93.2,444.0,5.39,10.54,Claystone,9.91,24.99
VOLVE_15_9_F1,3181.96,24.78,76.4,563.5,3.8,10.39,Claystone,9.94,25.06
VOLVE_15_9_F1,3182.89,24.17,87.4,394.8,5.87,10.68,Claystone,9.99,24.75
VOLVE_15_9_F1,3183.29,20.22,71.2,494.7,3.97,10.5,Claystone,10.01,23.04
VOLVE_15_9_F1,3184.08,25.93,83.0,421.9,4.89,10.5,Claystone,10.03,26.3
VOLVE_15_9_F1,3184.88,20.63,110.9,461.6,4.67,10.6,Claystone,10.05,25.61
VOLVE_15_9_F1,3185.16,23.45,76.8,559.1,4.56,10.54,Claystone,10.07,25.02
VOLVE_15_9_F1,3185.73,18.64,87.8,417.9,3.99,10.69,Claystone,10.11,23.7
VOLVE_15_9_F1,3186.09,17.64,58.6,427.4,4.76,10.42,Claystone,10.15,21.59
VOLVE_15_9_F1,3186.44,23.54,104.8,455.7,5.5,10.35,Claystone,10.16,25.36
VOLVE_15_9_F1,3187.01,20.73,74.9,422.5,5.05,10.52,Claystone,10.19,23.34
VOLVE_15_9_F1,3187.44,17.78,97.8,491.7,7.89,10.57,Claystone,10.22,24.26
VOLVE_15_9_F1,3188.28,24.1,80.2,435.0,5.19,10.38,Claystone,10.24,24.21
VOLVE_15_9_F1,3189.21,28.06,91.2,482.5,6.62,10.35,Claystone,10.27,29.81
VOLVE_15_9_F1,3190.05,26.23,92.1,403.2,6.6,10.59,Claystone,10.3,26.3
VOLVE_15_9_F1,3190.46,22.12,75.2,384.1,5.04,10.45,Claystone,10.33,23.04
VOLVE_15_9_F1,3190.88,22.79,98.4,447.2,5.86,10.35,Claystone,10.34,26.04
VOLVE_15_9_F1,3191.28,24.98,70.6,393.6,5.33,10.71,Claystone,10.36,24.57
VOLVE_15_9_F1,3191.59,25.57,93.7,517.1,5.95,10.47,Claystone,10.4,26.72
VOLVE_15_9_F1,3192.55,21.91,76.2,395.2,4.41,10.74,Claystone,10.42,22.33
VOLVE_15_9_F1,3193.07,22.86,87.3,414.9,4.77,10.57,Claystone,10.46,24.98
VOLVE_15_9_F1,3193.45,23.53,75.1,472.9,5.26,10.61,Claystone,10.49,23.18
VOLVE_15_9_F1,3194.33,24.16,82.8,432.9,3.05,10.53,Claystone,10.52,25.3
VOLVE_15_9_F1,3194.85,22.45,65.9,395.7,6.8,10.17,Claystone,10.56,21.8
VOLVE_15_9_F1,3195.07,22.48,85.7,538.0,7.9,10.39,Claystone,10.59,26.3
VOLVE_15_9_F1,3195.4,26.23,82.7,416.3,5.81,10.55,Claystone,10.61,23.77
VOLVE_15_9_F1,3196.11,25.81,73.9,448.5,6.23,10.62,Claystone,10.62,24.11
VOLVE_15_9_F1,3196.94,23.98,81.2,448.0,6.67,10.3,Claystone,10.66,26.74
VOLVE_15_9_F1,3197.31,27.09,84.0,484.8,4.11,10.56,Claystone,10.69,27.11
VOLVE_15_9_F1,3198.24,21.83,72.8,474.9,6.17,10.4,Claystone,10.73,25.32
VOLVE_15_9_F1,3199.12,26.85,80.1,423.3,5.11,10.6,Claystone,10.76,23.69
VOLVE_15_9_F1,3200.0,24.16,66.9,443.4,7.93,10.56,Claystone,10.78,23.2
VOLVE_15_9_F1,3200.38,30.98,117.2,447.3,6.32,10.68,Claystone,10.81,29.31
VOLVE_15_9_F1,3200.63,19.82,97.9,486.4,6.34,10.73,Claystone,10.82,25.74
VOLVE_15_9_F1,3201.52,21.08,86.1,409.7,4.97,10.64,Claystone,10.87,22.81
VOLVE_15_9_F1,3201.96,23.85,99.6,537.1,8.28,10.7,Claystone,10.88,26.94
VOLVE_15_9_F1,3202.66,23.8,52.3,426.0,4.31,10.52,Claystone,10.93,20.83
VOLVE_15_9_F1,3203.47,27.69,43.6,456.1,6.54,10.99,Claystone,10.94,23.69
VOLVE_15_9_F1,3203.77,21.14,76.0,410.0,5.8,10.39,Claystone,10.97,22.96
VOLVE_15_9_F1,3204.59,25.08,61.3,404.5,5.66,10.49,Claystone,10.98,23.29
VOLVE_15_9_F1,3205.55,25.73,78.4,421.4,5.77,10.7,Claystone,11.02,24.96
VOLVE_15_9_F1,3206.33,24.59,85.1,417.6,4.69,10.68,Claystone,11.04,25.71
VOLVE_15_9_F1,3206.88,20.43,95.8,439.8,2.17,10.64,Claystone,11.07,22.57
VOLVE_15_9_F1,3207.78,26.35,64.9,417.3,6.63,10.67,Claystone,11.12,25.22
VOLVE_15_9_F1,3208.4,25.91,88.0,484.2,5.06,10.26,Claystone,11.16,25.06
VOLVE_15_9_F1,3209.2,24.34,82.2,425.1,6.83,10.81,Claystone,11.17,25.79
VOLVE_15_9_F1,3210.06,23.35,87.2,420.7,5.83,10.54,Claystone,11.22,22.93
VOLVE_15_9_F1,3210.86,23.41,74.2,440.7,6.66,10.76,Claystone,11.24,24.0
VOLVE_15_9_F1,3211.29,22.65,102.7,496.1,6.54,10.27,Claystone,11.25,28.24
VOLVE_15_9_F1,3211.58,24.45,80.4,465.0,2.45,10.61,Claystone,11.28,24.79
VOLVE_15_9_F1,3211.97,22.93,108.6,452.4,6.43,10.49,Claystone,11.33,26.71
VOLVE_15_9_F1,3212.57,20.73,70.1,399.1,4.5,10.66,Claystone,11.35,20.98
VOLVE_15_9_F1,3213.18,20.23,93.1,410.7,6.62,10.62,Claystone,11.39,23.06
VOLVE_15_9_F1,3213.84,20.98,81.1,405.3,5.81,10.63,Claystone,11.43,24.55
VOLVE_15_9_F1,3214.36,23.41,77.0,508.7,5.99,10.41,Claystone,11.46,25.69
VOLVE_15_9_F1,3215.19,22.79,91.4,477.7,5.1,10.56,Claystone,11.48,26.11
VOLVE_15_9_F1,3216.12,23.4,77.5,422.0,4.17,10.55,Claystone,11.52,23.66
VOLVE_15_9_F1,3216.52,24.12,42.0,433.9,4.28,10.65,Claystone,11.55,20.25
VOLVE_15_9_F1,3217.31,21.3,40.0,423.4,2.36,10.72,Claystone,11.56,19.93
VOLVE_15_9_F1,3218.05,26.54,101.0,421.0,5.2,10.6,Claystone,11.59,26.34
VOLVE_15_9_F1,3218.67,22.21,100.4,474.8,3.75,10.38,Claystone,11.63,25.11
VOLVE_15_9_F1,3219.02,21.79,110.3,444.9,3.89,10.59,Claystone,11.65,23.77
VOLVE_15_9_F1,3219.85,24.09,81.7,539.7,5.53,10.96,Claystone,11.67,26.25
VOLVE_15_9_F1,3220.82,18.29,62.6,506.5,5.23,10.82,Claystone,11.69,21.87
VOLVE_15_9_F1,3221.6,20.91,75.7,508.8,4.98,10.13,Claystone,11.7,23.39
VOLVE_15_9_F1,3222.53,25.34,82.1,483.3,4.91,10.58,Claystone,11.75,26.35
VOLVE_15_9_F1,3223.52,18.55,66.8,439.5,3.54,10.71,Claystone,11.78,21.31
VOLVE_15_9_F1,3224.0,25.69,106.7,480.4,5.53,10.55,Claystone,11.82,27.22
VOLVE_15_9_F1,3224.71,26.68,,442.5,5.15,10.51,Claystone,11.86,28.2
VOLVE_15_9_F1,3225.29,21.98,89.1,521.7,5.24,10.54,Claystone,11.88,25.82
VOLVE_15_9_F1,3226.28,23.63,81.8,472.6,3.53,10.66,Claystone,11.93,24.34
VOLVE_15_9_F1,3226.56,25.7,62.5,466.9,6.09,10.4,Claystone,11.97,23.66
VOLVE_15_9_F1,3227.09,21.74,105.1,461.5,4.85,10.75,Claystone,12.01,26.95
VOLVE_15_9_F1,3227.99,25.08,83.1,526.1,5.95,10.57,Claystone,12.05,25.12
VOLVE_15_9_F1,3228.42,21.24,77.6,399.1,6.14,10.44,Claystone,12.08,23.58
VOLVE_15_9_F1,3229.25,21.72,89.1,530.0,5.69,10.75,Claystone,12.12,24.83
VOLVE_15_9_F1,3229.75,20.92,73.1,449.0,5.94,10.34,Claystone,12.14,23.49
VOLVE_15_9_F1,3230.74,23.78,84.1,400.2,2.92,10.49,Claystone,12.18,24.59
VOLVE_15_9_F1,3231.64,25.82,60.3,426.4,4.64,10.49,Claystone,12.2,22.53
VOLVE_15_9_F1,3232.08,22.47,98.2,390.4,6.82,10.9,Claystone,12.23,24.66
VOLVE_15_9_F1,3232.9,19.75,80.4,482.6,5.59,10.47,Claystone,12.28,23.54
VOLVE_15_9_F1,3233.37,20.23,99.3,414.9,7.53,10.25,Claystone,12.31,23.77
VOLVE_15_9_F1,3234.05,23.92,78.9,463.2,7.38,10.49,Claystone,12.32,25.98
VOLVE_15_9_F1,3234.78,27.55,79.9,501.8,6.04,10.65,Claystone,12.36,26.48
VOLVE_15_9_F1,3235.64,23.93,63.7,429.6,4.81,10.7,Claystone,12.41,21.96
VOLVE_15_9_F1,3235.86,21.98,93.3,445.7,4.23,10.92,Claystone,12.45,24.69
VOLVE_15_9_F1,3236.24,24.86,68.8,404.3,4.7,10.79,Claystone,12.49,21.91
VOLVE_15_9_F1,3237.01,22.35,74.6,440.9,4.64,10.61,Claystone,12.53,22.93
VOLVE_15_9_F1,3237.66,22.0,81.9,559.4,4.5,10.45,Claystone,12.58,24.43
VOLVE_15_9_F1,3238.26,20.56,83.7,487.6,4.0,10.82,Claystone,12.6,24.0
VOLVE_15_9_F1,3238.5,26.48,56.3,445.9,5.71,10.52,Claystone,12.63,22.49
VOLVE_15_9_F1,3238.98,16.61,78.4,432.0,6.71,10.48,Claystone,12.68,22.32
VOLVE_15_9_F1,3239.87,24.95,93.8,454.8,6.77,10.52,Claystone,12.72,26.32
VOLVE_15_9_F1,3240.1,21.8,76.2,461.7,4.72,10.39,Claystone,12.74,22.93
VOLVE_15_9_F1,3240.61,21.94,78.5,439.7,6.37,10.51,Claystone,12.75,25.3
VOLVE_15_9_F1,3241.57,27.2,84.3,477.7,6.13,10.55,Claystone,12.78,25.02
VOLVE_15_9_F1,3241.81,21.18,80.0,418.3,5.06,10.69,Dolomite,12.82,8.66
VOLVE_15_9_F1,3242.61,21.27,66.4,418.1,4.79,10.52,Dolomite,12.86,10.66
VOLVE_15_9_F1,3243.02,22.65,81.3,471.3,5.02,10.39,Dolomite,12.9,8.61
VOLVE_15_9_F1,3243.91,24.01,96.8,409.7,6.39,10.34,Dolomite,12.91,12.79
VOLVE_15_9_F1,3244.71,21.87,66.1,485.7,5.13,10.61,Dolomite,12.93,10.29
VOLVE_15_9_F1,3245.62,19.05,76.3,455.9,3.98,10.59,Dolomite,12.98,8.32
VOLVE_15_9_F1,3245.99,20.82,61.2,383.4,3.86,10.5,Dolomite,13.0,8.38
VOLVE_15_9_F1,3246.61,26.19,96.0,460.9,6.16,10.51,Dolomite,13.02,9.85
VOLVE_15_9_F1,3247.44,23.18,80.5,389.1,5.81,10.64,Dolomite,13.04,10.84
VOLVE_15_9_F1,3247.83,24.12,69.1,484.2,4.83,,Dolomite,13.08,9.0
VOLVE_15_9_F1,3248.22,22.34,83.3,446.5,3.9,10.47,Dolomite,13.11,11.0
VOLVE_15_9_F1,3248.44,21.35,63.8,530.5,6.38,10.6,Dolomite,13.13,10.0
VOLVE_15_9_F1,3249.41,27.19,66.4,499.4,6.69,10.73,Dolomite,13.15,10.55
VOLVE_15_9_F1,3250.17,22.53,60.0,414.1,2.54,10.47,Dolomite,13.2,9.93
VOLVE_15_9_F1,3250.88,21.9,65.9,375.7,6.57,10.58,Dolomite,13.23,10.2
VOLVE_15_9_F1,3251.68,25.75,102.2,426.3,5.6,10.58,Dolomite,13.25,12.54
VOLVE_15_9_F1,3252.3,21.2,70.9,407.7,5.2,10.39,Dolomite,13.27,9.23
VOLVE_15_9_F1,3252.88,21.52,88.9,529.5,6.64,10.61,Dolomite,13.29,10.95
VOLVE_15_9_F1,3253.44,23.04,69.3,456.1,7.1,10.59,Dolomite,13.33,9.77
VOLVE_15_9_F1,3254.16,23.02,93.3,493.8,6.67,10.67,Dolomite,13.38,11.32
VOLVE_15_9_F1,3254.52,23.67,66.5,445.1,5.42,10.41,Dolomite,13.4,9.5
VOLVE_15_9_F1,3255.43,28.25,82.4,449.3,4.13,10.59,Dolomite,13.45,10.68
VOLVE_15_9_F1,3256.28,23.87,82.7,455.2,2.96,10.79,Dolomite,13.47,10.1
VOLVE_15_9_F1,3256.76,17.08,116.8,500.8,6.34,10.9,Dolomite,13.52,10.88
VOLVE_15_9_F1,3257.42,23.85,91.3,469.0,7.13,10.78,Dolomite,13.53,11.16
VOLVE_15_9_F1,3257.73,23.13,73.0,414.2,4.2,10.41,Dolomite,13.55,10.59
VOLVE_15_9_F1,3258.71,23.14,92.1,521.4,,10.65,Dolomite,13.6,10.96
VOLVE_15_9_F1,3259.63,23.65,113.9,444.8,5.17,10.51,Dolomite,13.64,10.81
VOLVE_15_9_F1,3260.57,22.97,57.4,438.3,4.23,10.63,Dolomite,13.68,9.76
VOLVE_15_9_F1,3261.04,22.91,69.2,343.3,6.39,10.47,Dolomite,13.72,8.88
VOLVE_15_9_F1,3261.37,24.58,78.3,481.9,5.65,10.33,Dolomite,13.76,11.49
VOLVE_15_9_F1,3261.74,21.69,75.6,460.6,4.81,10.54,Dolomite,13.8,9.8
VOLVE_15_9_F1,3262.01,20.68,76.9,460.5,8.2,10.7,Dolomite,13.82,10.56
VOLVE_15_9_F1,3262.31,30.61,62.3,440.4,3.97,10.63,Dolomite,13.85,10.76
VOLVE_15_9_F1,3262.57,21.26,102.9,433.5,6.11,10.65,Dolomite,13.89,12.4
VOLVE_15_9_F1,3263.56,23.3,60.5,441.7,3.75,10.62,Dolomite,13.92,10.0
VOLVE_15_9_F1,3263.82,19.32,78.8,475.1,4.73,10.65,Dolomite,13.97,9.87
VOLVE_15_9_F1,3264.12,23.35,97.5,482.1,5.74,10.67,Dolomite,14.0,10.46
VOLVE_15_9_F1,3264.98,20.73,81.4,447.3,6.1,10.55,Dolomite,14.01,11.03
VOLVE_15_9_F1,3265.65,21.96,67.1,494.5,4.67,10.6,Dolomite,14.03,9.83
VOLVE_15_9_F1,3266.47,25.68,61.6,453.4,4.79,10.85,Dolomite,14.07,8.47
VOLVE_15_9_F1,3267.17,24.25,78.4,436.4,5.02,10.61,Dolomite,14.08,10.23
VOLVE_15_9_F1,3268.08,24.49,70.5,464.5,3.97,10.6,Dolomite,14.13,10.46
VOLVE_15_9_F1,3268.79,18.65,84.9,402.2,5.71,10.61,Dolomite,14.14,8.84
VOLVE_15_9_F1,3269.41,27.67,60.8,465.8,5.74,10.56,Dolomite,14.17,10.29
VOLVE_15_9_F1,3270.18,20.1,94.0,394.9,5.74,10.52,Dolomite,14.21,10.06
VOLVE_15_9_F1,3270.74,26.9,83.6,415.4,5.59,10.62,Dolomite,14.24,10.72
VOLVE_15_9_F1,3271.21,25.64,84.7,375.8,5.35,10.51,Dolomite,14.28,11.74
VOLVE_15_9_F1,3271.79,24.53,103.4,449.5,7.17,10.57,Dolomite,14.29,10.21
VOLVE_15_9_F1,3272.12,20.95,75.3,520.9,6.24,10.47,Dolomite,14.32,12.52
VOLVE_15_9_F1,3272.96,23.47,70.9,451.9,6.87,10.61,Dolomite,14.36,10.29
VOLVE_15_9_F1,3273.37,21.92,73.6,482.3,5.52,10.68,Dolomite,14.4,10.83
VOLVE_15_9_F1,3273.69,23.17,78.9,550.6,6.89,10.56,Dolomite,14.42,11.1
VOLVE_15_9_F1,3274.09,22.47,80.5,472.7,4.73,10.29,Dolomite,14.44,8.91
VOLVE_15_9_F1,3274.96,18.0,69.4,425.9,4.42,10.68,Dolomite,14.48,7.99
VOLVE_15_9_F1,3275.43,25.91,51.5,431.4,6.54,10.61,Dolomite,14.53,9.28
VOLVE_15_9_F1,3276.17,22.9,73.4,456.6,6.17,10.44,Dolomite,14.57,11.42
VOLVE_15_9_F1,3277.06,21.9,87.2,431.2,4.93,10.71,Dolomite,14.61,8.71
VOLVE_15_9_F1,3277.32,21.71,83.9,434.2,3.96,10.38,Dolomite,14.64,9.37
VOLVE_15_9_F1,3278.13,24.01,99.8,496.0,5.41,10.75,Dolomite,14.68,11.3
VOLVE_15_9_F1,3278.58,20.88,111.1,497.6,4.72,10.58,Dolomite,14.72,11.38
VOLVE_15_9_F1,3278.95,17.48,93.2,390.7,7.04,10.25,Dolomite,14.77,10.28
VOLVE_15_9_F1,3279.7,24.14,102.5,423.8,6.62,10.62,Dolomite,14.81,9.98
VOLVE_15_9_F1,3280.63,24.42,93.3,438.0,4.68,10.53,Dolomite,14.85,9.18
VOLVE_15_9_F1,3281.07,22.63,107.4,480.5,4.39,10.51,Dolomite,14.9,11.5
VOLVE_15_9_F1,3281.72,20.26,109.6,502.3,4.53,10.48,Dolomite,14.91,12.27
VOLVE_15_9_F1,3282.16,23.35,96.1,564.6,4.87,10.57,Dolomite,14.93,11.04
VOLVE_15_9_F1,3282.8,19.47,92.4,437.9,4.94,10.52,Dolomite,14.98,8.9
VOLVE_15_9_F1,3283.5,20.57,78.7,439.9,6.37,10.32,Dolomite,15.01,9.61
VOLVE_15_9_F1,3284.18,21.26,81.2,480.1,3.97,10.79,Dolomite,15.03,10.42
VOLVE_15_9_F1,3284.88,25.25,,429.3,8.17,10.56,Dolomite,15.06,10.33
VOLVE_15_9_F1,3285.19,22.23,91.1,450.9,4.24,10.49,Dolomite,15.1,11.76
VOLVE_15_9_F1,3285.95,22.02,71.0,440.0,3.36,10.43,Dolomite,15.14,10.59
VOLVE_15_9_F1,3286.69,28.03,78.9,351.7,7.73,10.71,Dolomite,15.18,10.74
VOLVE_15_9_F1,3287.43,24.03,46.5,461.5,6.45,10.4,Dolomite,15.19,7.41
VOLVE_15_9_F1,3287.69,24.0,107.6,449.3,5.56,10.62,Dolomite,15.22,10.42
VOLVE_15_9_F1,3288.25,22.23,78.5,507.4,5.64,10.51,Dolomite,15.23,9.88
VOLVE_15_9_F1,3288.78,21.66,88.6,456.8,5.77,10.52,Dolomite,15.28,9.6
VOLVE_15_9_F1,3289.05,17.69,103.6,406.4,5.31,10.43,Dolomite,15.29,10.12
VOLVE_15_9_F1,3289.42,25.58,86.3,446.3,4.04,10.5,Dolomite,15.33,10.8
VOLVE_15_9_F1,3289.98,24.28,103.4,372.9,2.76,10.6,Dolomite,15.36,8.68
VOLVE_15_9_F1,3290.77,22.72,63.1,408.1,3.98,10.63,Dolomite,15.4,10.11
VOLVE_15_9_F1,3291.16,22.82,117.7,482.0,8.0,10.48,Dolomite,15.43,11.63
VOLVE_15_9_F1,3292.02,25.01,98.1,446.7,7.95,10.58,Dolomite,15.47,11.53
VOLVE_15_9_F1,3292.66,19.28,84.9,493.5,4.69,10.73,Dolomite,15.5,10.68
VOLVE_15_9_F1,3293.47,21.7,103.1,377.9,4.35,10.35,Dolomite,15.52,9.56
VOLVE_15_9_F1,3294.05,20.34,64.2,446.9,5.13,10.6,Dolomite,15.54,10.62
VOLVE_15_9_F1,3294.65,27.61,77.4,437.6,6.17,10.46,Dolomite,15.57,10.63
VOLVE_15_9_F1,3295.34,25.37,103.4,494.8,6.56,10.44,Dolomite,15.6,13.02
VOLVE_15_9_F1,3296.28,17.68,53.8,483.5,1.36,10.64,Dolomite,15.64,7.61
VOLVE_15_9_F1,3296.88,19.4,90.2,482.3,8.89,10.52,Dolomite,15.66,11.82
VOLVE_15_9_F1,3297.5,22.86,89.7,518.3,6.76,10.42,Dolomite,15.7,10.12
VOLVE_15_9_F1,3298.18,22.01,111.3,441.9,5.41,10.8,Dolomite,15.72,13.22
VOLVE_15_9_F1,3298.97,19.88,58.0,510.0,3.8,10.74,Dolomite,15.76,8.13
VOLVE_15_9_F1,3299.23,28.06,105.9,414.8,7.3,10.31,Dolomite,15.78,12.67
VOLVE_15_9_F1,3299.84,23.98,73.4,413.4,5.85,10.38,Dolomite,15.81,9.65
VOLVE_15_9_F1,3300.43,24.39,75.0,486.7,5.43,10.69,Dolomite,15.83,11.07
VOLVE_15_9_F1,3301.37,21.48,63.4,396.4,5.43,10.56,Dolomite,15.87,9.18
VOLVE_15_9_F1,3301.96,25.01,65.4,479.5,5.1,10.83,Dolomite,15.88,9.02
VOLVE_15_9_F1,3302.53,22.26,87.8,460.7,5.8,10.69,Dolomite,15.93,7.57
VOLVE_15_9_F1,3303.5,22.51,65.1,499.5,5.87,10.65,Dolomite,15.96,12.39
VOLVE_15_9_F1,3304.06,24.74,92.8,454.2,6.03,10.45,Limestone,16.01,14.3
VOLVE_15_9_F1,3304.41,19.15,71.8,458.9,5.15,10.68,Limestone,16.05,9.37
VOLVE_15_9_F1,3304.78,27.21,63.5,477.0,7.07,10.41,Limestone,16.08,13.91
VOLVE_15_9_F1,3305.06,23.68,73.8,430.1,3.32,10.8,Limestone,16.12,13.29
VOLVE_15_9_F1,3305.26,26.42,86.8,428.4,4.72,10.67,Limestone,16.14,12.91
VOLVE_15_9_F1,3305.81,20.53,77.6,475.6,5.04,10.48,Limestone,16.18,12.18
VOLVE_15_9_F1,3306.62,20.92,82.2,455.4,4.24,10.72,Limestone,16.2,12.77
VOLVE_15_9_F1,3307.41,20.32,92.2,440.3,4.74,10.94,Limestone,16.24,13.92
VOLVE_15_9_F1,3307.63,23.86,98.0,453.3,7.16,10.57,Limestone,16.25,14.42
VOLVE_15_9_F1,3308.29,23.4,77.1,520.4,5.08,10.69,Limestone,16.28,14.91
VOLVE_15_9_F1,3308.61,22.07,66.1,438.9,2.78,10.54,Limestone,16.32,13.23
VOLVE_15_9_F1,3309.57,20.7,82.9,437.7,4.6,10.62,Limestone,16.35,12.46
VOLVE_15_9_F1,3309.9,20.07,88.8,388.3,5.21,10.38,Limestone,16.37,11.19
VOLVE_15_9_F1,3310.6,,59.8,454.9,5.03,10.6,Limestone,16.39,12.02
VOLVE_15_9_F1,3311.06,22.08,68.4,482.9,5.68,10.61,Limestone,16.44,13.31
VOLVE_15_9_F1,3311.77,21.53,70.9,490.1,5.57,10.87,Limestone,16.46,12.77
VOLVE_15_9_F1,3312.3,27.12,78.6,461.0,5.45,10.33,Limestone,16.48,14.66
VOLVE_15_9_F1,3313.11,23.05,70.3,494.9,3.7,10.56,Limestone,16.53,13.75
VOLVE_15_9_F1,3313.5,26.43,92.3,485.9,5.23,10.8,Limestone,16.58,14.81
VOLVE_15_9_F1,3314.42,21.92,57.6,501.1,4.09,10.57,Limestone,16.59,11.83
VOLVE_15_9_F1,3315.02,,58.0,496.0,4.68,10.58,Limestone,16.62,13.14
VOLVE_15_9_F1,3315.83,23.12,76.7,519.4,6.06,10.48,Limestone,16.63,15.82
VOLVE_15_9_F1,3316.71,19.02,79.1,449.8,5.38,10.47,Limestone,16.68,10.89
VOLVE_15_9_F1,3317.71,26.84,59.9,403.6,6.3,10.33,Limestone,16.71,13.37
VOLVE_15_9_F1,3318.08,22.93,72.6,483.2,4.69,10.51,Limestone,16.73,14.75
VOLVE_15_9_F1,3318.51,25.14,75.7,487.9,7.21,10.46,Limestone,16.75,12.68
VOLVE_15_9_F1,3318.91,21.4,75.8,519.4,5.87,10.62,Limestone,16.79,14.06
VOLVE_15_9_F1,3319.32,22.87,84.0,507.9,5.45,10.49,Limestone,16.8,14.94
VOLVE_15_9_F1,3319.99,21.11,71.8,534.5,5.7,10.53,Limestone,16.85,11.68
VOLVE_15_9_F1,3320.99,26.37,103.9,481.4,5.12,10.54,Limestone,16.87,15.33
VOLVE_15_9_F1,3321.98,24.07,89.0,465.8,2.97,10.6,Limestone,16.91,13.11
VOLVE_15_9_F1,3322.6,24.21,69.6,401.2,4.49,10.53,Limestone,16.95,12.41
VOLVE_15_9_F1,3323.31,26.69,83.1,469.0,6.55,10.45,Limestone,16.97,13.77
VOLVE_15_9_F1,3324.2,26.19,83.5,434.5,5.71,10.62,Limestone,16.99,14.94
VOLVE_15_9_F1,3325.14,25.21,99.9,465.1,5.6,10.77,Limestone,17.01,13.98
VOLVE_15_9_F1,3325.51,19.75,72.7,458.8,3.85,10.63,Limestone,17.05,11.45
VOLVE_15_9_F1,3326.13,21.57,93.2,475.5,2.99,10.52,Limestone,17.07,12.68
VOLVE_15_9_F1,3327.0,20.8,82.3,452.8,6.82,10.59,Limestone,17.11,12.55
VOLVE_15_9_F1,3327.44,25.13,104.1,494.1,5.57,10.3,Limestone,17.14,13.59
VOLVE_15_9_F1,3327.99,23.74,101.0,347.7,5.14,10.59,Limestone,17.17,12.65
VOLVE_15_9_F1,3328.98,19.84,84.6,464.3,4.25,10.55,Limestone,17.2,12.64
VOLVE_15_9_F1,3329.97,22.85,77.7,504.8,6.73,10.47,Limestone,17.22,13.92
VOLVE_15_9_F1,3330.89,19.59,89.3,531.5,6.16,10.5,Limestone,17.24,14.55
VOLVE_15_9_F1,3331.73,23.19,79.0,485.9,4.11,10.55,Limestone,17.28,13.4
VOLVE_15_9_F1,3332.15,19.19,106.9,524.1,6.73,10.76,Limestone,17.3,13.17
VOLVE_15_9_F1,3332.6,24.65,82.8,463.4,5.29,10.77,Limestone,17.33,12.29
VOLVE_15_9_F1,3333.24,24.28,75.6,456.8,4.59,10.47,Limestone,17.38,13.35
VOLVE_15_9_F1,3333.89,28.11,74.8,477.8,5.3,10.53,Limestone,17.39,13.48
VOLVE_15_9_F1,3334.49,25.46,63.5,456.5,4.3,10.54,Limestone,17.42,12.66
VOLVE_15_9_F1,3335.2,22.28,90.0,425.4,3.77,10.73,Limestone,17.45,13.02
VOLVE_15_9_F1,3335.73,25.39,69.4,436.1,6.26,10.63,Limestone,17.46,13.58
VOLVE_15_9_F1,3336.53,19.85,98.1,412.2,4.99,10.63,Limestone,17.51,12.85
VOLVE_15_9_F1,3337.0,20.94,62.3,477.8,5.56,10.69,Limestone,17.56,11.73
VOLVE_15_9_F1,3337.46,24.18,83.6,457.1,5.77,10.52,Limestone,17.58,12.6
VOLVE_15_9_F1,3337.76,17.96,98.9,442.3,5.76,10.82,Limestone,17.63,11.82
VOLVE_15_9_F1,3338.11,23.26,49.4,434.0,2.38,10.61,Limestone,17.64,12.0
VOLVE_15_9_F1,3338.99,20.81,111.9,476.9,4.51,10.48,Limestone,17.69,13.17
VOLVE_15_9_F1,3339.55,23.61,75.3,487.9,5.94,10.58,Limestone,17.73,11.74
VOLVE_15_9_F1,3339.93,20.67,83.8,411.5,3.59,10.8,Limestone,17.75,13.12
VOLVE_15_9_F1,3340.74,24.42,90.2,405.2,6.0,10.55,Limestone,17.78,12.37
